mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_multi_class,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.18096704483032228,0.05693942897500845,0.00044040679931640626,2.8367362755606317e-05,0.001,7600,multinomial,l2,newton-cg,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.8695652173913043,0.8695652173913043,0.8521739130434783,0.044339300118198095,63,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04941854476928711,0.0031294760921219103,0.0004312038421630859,6.116179649758975e-05,0.001,7600,multinomial,l2,lbfgs,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.8260869565217391,0.8695652173913043,0.8434782608695652,0.044339300118198095,66,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0111408233642578,0.030910617161040748,0.0004881381988525391,3.848244262754506e-05,0.001,7600,multinomial,l2,sag,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'sag'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.5452072143554687,0.13542525673353065,0.0005032539367675782,3.0032944045876936e-05,0.001,7600,multinomial,l2,saga,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'saga'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.000508880615234375,5.393165279708605e-05,0.0,0.0,0.001,7600,multinomial,l2,liblinear,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'liblinear'}",,,,,,,,105,,,,,,,
0.4751835823059082,0.03859812623838101,0.0003875255584716797,4.4979824438456906e-05,0.01,7600,ovr,none,newton-cg,"{'C': 0.01, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'newton-cg'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2125312328338623,0.0030714454488407665,0.0004586696624755859,3.4452730374106296e-05,0.01,7600,ovr,none,lbfgs,"{'C': 0.01, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'lbfgs'}",1.0,0.9130434782608695,0.8260869565217391,0.9130434782608695,0.9565217391304348,0.9217391304347826,0.057680431136615654,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.062157678604126,0.05786032210542095,0.0005205154418945312,3.995070224314943e-05,0.01,7600,ovr,none,sag,"{'C': 0.01, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'sag'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.666246747970581,0.6476684025058488,0.00047855377197265626,4.310207010717107e-05,0.01,7600,ovr,none,saga,"{'C': 0.01, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'saga'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0002007007598876953,1.3452724751227393e-05,0.0,0.0,0.01,7600,ovr,none,liblinear,"{'C': 0.01, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,110,,,,,,,
